source,target,importance
HAUS1,RAB3IP,16.355815364269652
FZD2,PLAT,146.32167303022214
FZD2,EIF2B2,69.01201999263654
FZD2,ATP5MC1,24.258813934803996
FZD2,DNAAF2,83.65074436679558
FZD2,AC068446.1,123.05470177972751
FZD2,VTI1B,22.966831339508254
FZD2,ADORA1,24.790235087398415
FZD2,CINP,28.341434048275715
SCAMP4,AC040934.1,66.91475459871677
SCAMP4,FAM76B,36.74503571129809
SCAMP4,CSNK1G1,37.15241124212751
SCAMP4,NAGA,18.57147076436623
SCAMP4,SQOR,18.774905472380123
SCAMP4,OSCAR,20.654074752811653
SCAMP4,FAM151B,30.553782078154548
AC040934.1,RRP12,32.92771303070979
AC040934.1,RSPH3,54.70371750091209
TREM2,ZNF12,64.11896289637488
ZNF12,AC007038.1,44.03287457441908
ZNF12,ATG3,41.99389326181506
ZNF12,BAX,24.346281100872957
PSMC6,PRKAA1,64.4253479899042
PSMC6,PPP1R18,16.252392303065168
AL359915.2,AL139260.1,13.141614891281167
AL359915.2,TULP4,32.26808703124846
MFSD14C,PPP1R12B,88.46899723926914
MFSD14C,SLC23A2,35.11260152004801
MFSD14C,LINGO1,20.431763361983606
MFSD14C,XKR6,21.436638250766304
MFSD14C,CCDC91,19.6865430761695
PPP1R12B,ARL5A,43.280769804028914
PPP1R12B,CAMKMT,14.147843354378777
PPP1R12B,LINGO1,43.483219387610966
PPP1R12B,ACTB,17.92909772559281
PPP1R12B,ZMAT3,36.28309833147254
PPP1R12B,RASSF2,16.08138795109097
PPP1R12B,CARD8,14.13009496853736
GRAMD1A,NEK6,120.91535582450332
GRAMD1A,HIPK3,95.12056719791588
GRAMD1A,PYGL,59.94328435372421
GRAMD1A,RBMS1,47.10979800129381
GRAMD1A,OLA1,47.6893788676374
GRAMD1A,STAMBPL1,22.7407511836622
GRAMD1A,EIF3H,105.72601503963375
GRAMD1A,CD58,37.434167959592685
GRAMD1A,CSNK1A1,43.6381494700314
GRAMD1A,PTPN2,25.48146323163243
GRAMD1A,KCTD12,12.17911304528314
GRAMD1A,KLF6,17.49965528225473
GRAMD1A,ABHD3,14.424967014471482
SFXN2,GRAPL,36.932635799537195
SFXN2,LHPP,68.52009353789698
SFXN2,CEP68,32.25548388192196
SFXN2,MAP4K2,16.805371449345046
AC126177.4,STON2,26.80452585817944
AC008629.1,PDE7B,37.24532309065489
AC008629.1,NRSN2-AS1,16.158528942534524
ZNF528,APOD,35.383229859545054
ZNF528,SNX29P2,62.34203118049144
ZNF528,C10orf90,45.35323954780086
FUT9,NRCAM,92.07781039018157
FUT9,NEBL,24.472131507039535
FUT9,NOVA1,14.42938828533904
PEPD,MS4A14,54.397355183957266
PEPD,GOLIM4,16.537110784129936
PEPD,TGFA,31.284486796407762
PEPD,TRABD,35.49757920505878
PLEKHA3,NAGA,36.77911908938894
PLEKHA3,FAM76B,21.813057838095276
PLEKHA3,C20orf197,61.81213689569005
PLEKHA3,RNF215,26.2233172554422
PLEKHA3,ZFYVE27,44.87362303969243
PLEKHA3,EMC8,62.49379916084283
PLEKHA3,UFD1,45.648134774298214
PLEKHA3,TFDP1,19.422125582824073
PLEKHA3,NUDT21,30.582577725624326
PLEKHA3,PEX6,13.209955907078072
PLEKHA3,RPS28P7,15.247685102075259
NAGA,CAB39L,18.316772143042847
PARN,ZMAT3,39.445541120082396
PARN,HLA-DMB,59.60387594360939
PARN,NSD2,13.799877128974781
PARN,CHFR,32.05211699104713
PARN,NAP1L4,43.52451781245083
LSM7,CTPS1,15.254964200984142
SERPINF1,ARHGAP42,21.21330337510116
PPM1A,FAM204A,50.21045885049602
PPM1A,AFG1L,25.445013555823373
PCMT1,PPM1A,90.83542520483483
PCMT1,CPEB2,35.39367337628664
PCMT1,ADARB1,17.554349248237067
IPO13,C12orf66,43.06954106622011
IPO13,C2orf88,28.068687819393546
IPO13,Z84488.2,24.95253608805465
IPO13,SERPINF2,19.839148658919022
IPO13,TMEM11,12.734893316014917
PARG,UQCC1,42.23096237216839
PARG,PTPN11,69.65391849828937
PARG,DECR1,56.66372098191259
PARG,TMEM241,16.502196270999292
PARG,AL359915.2,18.706490804186867
PARG,TBC1D19,13.975464041899407
PARG,DHRS7B,19.95853747134195
CYP1B1-AS1,FKBP2,33.53060785635155
CYP1B1-AS1,SLC27A5,17.45215318467362
CYP1B1-AS1,LONRF3,40.3656848143542
CYP1B1-AS1,PDAP1,19.782311723274113
CYP1B1-AS1,AC040934.1,25.30218205841173
CYP1B1-AS1,NCSTN,21.64851328433613
CYP1B1-AS1,DNAJA4,30.77597017494875
CYP1B1-AS1,ZNF175,36.09005417280513
CYP1B1-AS1,PPM1N,13.993107136208753
CYP1B1-AS1,SERPINA1,34.92546027093964
C4orf33,IPO9-AS1,54.74922335809641
C4orf33,NUDT2,32.546387907800444
C4orf33,CASP9,32.83514951390529
C4orf33,TBC1D10B,26.461320923238933
GOT2,RCAN3,63.854160726179316
GOT2,LPCAT4,61.548899963730435
GOT2,AC009690.2,25.70738895441882
GOT2,DCUN1D5,47.16229855239763
GOT2,CHMP6,34.811815857066236
GOT2,GOLT1B,42.871103306517455
GOT2,SEC61B,49.583045256624324
GOT2,ZNF32,18.162780510785677
GOT2,MRPS18C,31.21294716943738
GOT2,UTP14A,63.379530446403024
GOT2,YKT6,54.773456443598675
GOT2,LSM4,38.638464092667036
GOT2,RIT1,28.426554961722744
GOT2,TBC1D7,28.764721693650074
GOT2,PMS2CL,24.941672462810835
GOT2,DNAAF2,28.011190626683387
RCAN3,GOLGA7,59.2508695686785
RCAN3,AC012435.2,40.61646223420067
RCAN3,PROX1,41.61445105494618
RCAN3,PRRC1,21.593321897338523
SDC3,LTBP2,29.772083112334492
HCLS1,FKBP5,149.72921128326323
HCLS1,RNF13,69.68031820341176
HCLS1,TFEC,71.26462973999661
FKBP5,RUNX1,63.46182587042536
FAM219A,TGFA,87.18703871122503
FAM219A,TEX2,43.74572263613342
AC156455.1,HHIPL1,18.654823841845992
AC156455.1,U2AF1L5,54.25711547225546
AC156455.1,ZKSCAN4,40.96235441942114
AC156455.1,KIAA1143,25.119133478439743
AC156455.1,WDR46,37.25859307409432
AC123768.3,PEBP4,59.788070198069775
AC123768.3,FFAR4,37.21085102318456
AC123768.3,GPATCH1,45.6887565655339
PEBP4,LINC01356,58.783359283229935
ETNK1,PAK1,12.477810127032274
ETNK1,OSBPL9,50.01874094332524
ETNK1,RNF145,37.81879367753565
ETNK1,PHACTR4,30.09137749187465
YIF1B,LAMTOR4,38.78530155560858
YIF1B,OVCH1-AS1,16.45302132194527
YIF1B,TMEM94,24.430362556150456
YIF1B,INTS12,41.59095967405716
YIF1B,AC092944.1,31.957848603691236
YIF1B,AC007038.1,18.548288732016015
CX3CR1,PRDM11,158.16144001795712
CX3CR1,HTRA1,116.34410043319218
CX3CR1,TANC1,109.77988550288019
CX3CR1,RASGEF1C,107.71956298074859
HECA,UQCC1,50.587082626750664
HECA,PURA,28.423462304270664
HECA,USP48,53.64168225155041
HECA,CLK1,44.43031856645199
HECA,CD81,23.92269577365426
HECA,HERC3,32.58613482393286
HECA,N4BP1,15.671605631456575
HECA,MALT1,48.32576702322877
HECA,DHTKD1,38.087797111598945
NDFIP1,NUP98,29.50288501337807
NDFIP1,DNAJC7,19.728576045375615
NDFIP1,AKAP11,15.534663507099761
NDFIP1,NHLRC2,21.830767510465613
NDFIP1,OSTF1,12.964201623615732
NDFIP1,N4BP1,28.620872703342037
NDFIP1,HMGB1,21.337531682104874
ZNF552,PGAP1,38.16199099872068
ZNF552,COPE,33.57759113433968
ZNF552,LYSMD2,19.313563040222068
KDM5B,PLA2G16,35.55776322167181
KDM5B,RRP1B,45.82106562830217
KDM5B,GAS6-AS1,23.644777694038524
KDM5B,PANK3,26.523171826880198
KDM5B,TBC1D30,20.75965930352807
KDM5B,NUDT5,35.13667031100893
KDM5B,QRSL1,17.495581636446847
KDM5B,JUND,15.38484341725996
KDM5B,VCL,18.40697758909107
KDM5B,PPM1A,46.45365527462894
KDM5B,DCBLD2,23.32881123490486
KDM5B,ID2,19.567999836950285
KDM5B,RNPS1,21.09986008650874
KDM5B,TMEM243,13.49754013025008
KDM5B,MAP3K13,15.553241737866275
PLA2G16,SLC44A2,52.74545054339586
PSMF1,FBXO38,16.94409011061771
PSMF1,PTPN11,13.592519834842973
PSMF1,PXN,14.051845158599477
LINC01608,GRM3,133.0634674968815
LINC01608,PLA2G4C,100.50085668539509
LINC01608,APOD,22.805181315159906
LINC01608,SLC4A10,18.50775498206685
GRM3,EDIL3,15.562736513276676
LRSAM1,KLC1,81.69413220321866
KLC1,TERF2IP,60.70984305689553
PDCD2,KIAA1958,14.440815825812088
PDCD2,GTF2H3,18.839167120151888
RABGGTB,LDHA,30.079202861487005
RABGGTB,KIFC3,15.787980772702237
RABGGTB,PI4KAP1,61.415609491937815
CD27-AS1,MROH8,53.73377769556826
CD27-AS1,MRPS18C,27.482727590451248
SLC35E4,BAG2,55.083918468845724
SLC35E4,GMNN,39.711930300418764
SLC35E4,AL365356.1,13.967066519770107
DCAF13,KCTD9,27.03428478865156
MOB3B,SPTLC3,87.66479914472353
KRR1,LINC01619,25.413597573192643
KRR1,NLRC4,21.009174909636904
KRR1,TMEM71,28.141826980126808
KRR1,LRRC41,16.563356270540652
KRR1,STAG3L3,28.698303661805905
KRR1,VRK1,20.360902347231782
KRR1,AC024084.1,26.637939607024265
VPS13A,ID2,69.77005939892064
ABCC4,ST6GALNAC3,162.7869333333564
ABCC4,INPP5D,142.6687701863458
ABCC4,SH3KBP1,92.3154243670451
ABCC4,TTC7A,125.26885051653474
ABCC4,SRGAP2,81.0980415140925
ABCC4,TLN2,108.09188934105451
ABCC4,LPCAT2,51.45633639436551
ABCC4,WDFY4,67.3633383820454
ABCC4,VTI1A,41.66490224016527
ABCC4,FMNL3,81.96895235588744
ABCC4,RASGEF1C,50.72919961579137
ABCC4,KHDRBS3,47.922953948742276
ABCC4,SDK1,44.38562284150612
ABCC4,TBC1D5,17.330364632381443
ABCC4,RASAL2,52.499053897272596
ABCC4,RAB31,15.928215663340268
ABCC4,MCF2L,22.009093849880564
ABCC4,RAPGEF1,23.511326898919684
ABCC4,LINC02232,16.537101162277988
ABCC4,SLC4A7,19.402323802023133
ABCC4,GRID2,33.51246733500266
ST6GALNAC3,SH3KBP1,60.05805389654489
ST6GALNAC3,SRGAP2,72.12057756487782
ST6GALNAC3,RHBDF2,13.397545626005714
SNTB2,RRN3P1,12.507774434542352
ZCCHC2,MOB3B,65.02541209044392
ZCCHC2,SPIRE1,42.146759889096145
ZCCHC2,FAR1,28.531479347698447
ZCCHC2,SNX6,32.86748809610761
ZCCHC2,AP2B1,22.116394360094958
ZCCHC2,FGGY,19.99224939532617
ZCCHC2,CRK,22.950747221347637
ZCCHC2,EPG5,18.22881899282438
ZCCHC2,XPO7,19.051797760578765
ZCCHC2,UHRF2,47.381092135974384
ZCCHC2,SDCBP,12.963974898397236
RBMS1,RASA2,139.86197571566964
RBMS1,CHST15,25.954006143808975
RBMS1,VPS53,43.98413183033456
RBMS1,ASCC3,81.75455645538467
RBMS1,RGL1,31.845407621294836
RBMS1,EPSTI1,22.440221439543855
RASA2,IGF2R,68.24177691183608
RASA2,ATR,17.365000868671427
RASA2,HP1BP3,13.823586779548332
RASA2,RGL1,15.736371754470133
RBBP7,COG4,108.99047659718033
RBBP7,POGLUT1,17.83757060587698
RBBP7,CEP152,77.36798542116308
RBBP7,RBM28,33.32996661133731
RBBP7,GNA15,87.21194368526238
RBBP7,PRKCI,31.374710414292732
RBBP7,CRTAP,22.355374902028682
RBBP7,TREM2,14.744082655581405
RBBP7,AC110995.1,20.669325803450267
RBBP7,RORA-AS1,17.43219280614316
RBBP7,RBM12B,85.85672273337157
RBBP7,PSMC6,51.47101455660253
RBBP7,BAX,15.431388928885355
RBBP7,TCHP,24.851792800396545
RBBP7,SSB,30.211599862708546
RBBP7,KLF9,18.19420962515631
COG4,TRIM36,21.19190499164339
COG4,MLKL,20.123163770300714
COG4,QDPR,14.774629861215278
COG4,DHX30,19.2926930586607
KRT10,EIF1B,106.6071927239797
KRT10,PRXL2C,68.15335659112463
KRT10,HIST2H2BD,30.652700625011168
ADGRB3,SNHG14,121.40808220068554
ADGRB3,PRDM11,76.4044553461327
SNHG14,TNK2,108.0103088938033
SNHG14,LENG8,15.115708552047412
SNHG14,APP,15.477502649988567
AC008124.1,ZCCHC3,50.41851913629415
AC008124.1,NCF1C,17.455353099839932
AC008124.1,AL365356.1,17.630679699839952
AC008124.1,C1orf216,78.32361807771386
AC008124.1,ADORA1,29.60350057505332
AC008124.1,ZNF18,30.644836716292993
AC008124.1,TLNRD1,13.98101709909827
AC008124.1,COMMD5,91.96470473973854
AC008124.1,ZMAT2,31.97516770913711
AC008124.1,CDK5RAP3,43.93571798536574
AC008124.1,ARAP3,16.788564417872166
AC008124.1,ZNF616,31.24443422355412
ATP5MC1,ADI1,20.62953667576086
SNORD3A,CCL3,36.9958482629988
SNORD3A,CCSAP,26.8831687295146
CPEB2,C1orf43,18.8091956064859
EOGT,RGPD8,45.35367042764543
EOGT,AC110079.1,56.145928530826865
EOGT,TRMT6,40.44598039881178
EOGT,DGAT1,31.456585462460488
EOGT,PRELID3A,48.961657830272124
EOGT,ZNF234,16.126783998195307
EOGT,AC008537.1,15.391723202218607
EOGT,EDF1,18.00855927170062
EOGT,GMNN,45.753949337356936
EOGT,ATAD2,49.81539555853501
EOGT,FEM1C,17.980087771458933
EOGT,HAUS8,29.811579201691956
SF3B4,HEXIM1,41.47808869341853
NEMP1,SH3D19,28.671624516287906
NEMP1,ALKBH3,15.694389650272402
NEMP1,AL160272.2,29.059642087718487
RELL1,GRN,43.32230890215115
RELL1,CASS4,22.455334207898495
RELL1,CIR1,66.11262244700816
RELL1,PHF8,19.948367659322027
RELL1,CPEB2,16.24823378458175
RELL1,TMEM87B,16.466706678469574
MBOAT2,AC012593.1,41.88701019648837
MBOAT2,CLU,14.466091866843227
KDM6B,CTSL,60.08139946357419
KDM6B,ARRDC3,32.64971700843708
KDM6B,OSTC,18.64825995425472
ICE1,PLA2G7,37.97387406111158
ICE1,MCU,62.10110596438091
ICE1,NPRL3,31.995722270916627
ICE1,CEP63,32.86258558753325
ICE1,APP,35.29509372901208
ICE1,YME1L1,76.19868246600491
ICE1,UPF3B,13.162719183391266
ICE1,NOP58,12.35382061943606
ICE1,MYO1D,76.89045683272667
ICE1,TOGARAM1,35.632221918258054
ICE1,GPATCH2,22.166530845016634
ICE1,CHIC2,14.440825164418627
ICE1,TRIM4,26.239248183621275
ICE1,TTC27,51.01332374650826
ICE1,NSUN6,31.500260521307
ICE1,MINDY2,45.57350975121438
ICE1,SRSF10,15.685041747695475
ICE1,HADHA,13.661317435222115
ICE1,ZRANB1,23.480731410605433
NAPA,CD300LF,69.49646531721426
NAPA,LINC02008,34.526858340705026
NAPA,BCAS2,30.791391841086245
NAPA,PPIL3,47.714319833492205
NAPA,ERMARD,58.66489539163823
NAPA,RSPH3,22.689068642122763
NAPA,MIER2,12.703002661874027
CD300LF,AC087500.1,49.28415453440695
CD300LF,AC009226.1,16.88962001504371
CD300LF,DANT2,14.706370434001428
CD300LF,SLC37A2,15.851195152057628
BLMH,WASHC2C,43.583751053650516
BLMH,RMND5A,15.05740696321563
BLMH,NKAPP1,17.94773800940895
ZNF22,PDAP1,65.22824262069058
ZNF22,DPH7,24.80725411149575
ZNF22,RELA,58.725699541285586
ZNF22,LINC01128,37.527621955127756
PDAP1,EMC8,32.91317050181476
PDAP1,ARRDC3,16.141589177616737
PDAP1,TRAPPC3,16.1439496058579
AC124319.2,SRI,84.26005623131475
AC124319.2,ZNF322,29.29379628764263
AC124319.2,AC064807.1,31.97672112491842
AC124319.2,MAGEF1,181.69074167137964
AC124319.2,PES1,62.56204596307747
AC124319.2,QSOX2,21.40230521184162
AC124319.2,SPINT2,23.790489165520263
AC124319.2,BAG5,72.40703982054069
AC124319.2,CYCS,24.94584847701763
AC124319.2,FTSJ3,59.87981013463313
AC124319.2,VPS72,34.39848887807946
AC124319.2,CCDC65,61.97991434216908
AC124319.2,PSMB2,51.99565909917909
AC124319.2,DGAT1,33.690193690998335
AC124319.2,PMPCA,19.481577504888538
ARID3B,REPS2,37.29812532225826
ARID3B,TERF2IP,60.98176256333528
ARID3B,BIRC2,26.71169950695574
ARID3B,DHX30,15.120290023924897
NCBP3,IRAK2,53.82395519597305
NCBP3,ANGEL1,44.9412121490213
NCBP3,TUG1,16.910974839531395
NCBP3,CCDC200,24.744607200412325
NCBP3,PIGX,29.481025840376883
NCBP3,NECTIN3,23.920668164396815
NCBP3,ANOS2P,13.685595188829875
IRF1,FGR,38.36866394121826
IRF1,CD44,32.990152848157614
IRF1,AL357060.1,13.776555633151435
TNRC6C,HLA-B,32.08667056709334
TNRC6C,SYNE1,69.03038049438774
TNRC6C,TMEM63A,35.92696241906829
TNRC6C,PPP2R2B,53.107505593651474
TNRC6C,ZBTB7A,22.525581758549706
TNRC6C,MSL2,33.47943020170921
TNRC6C,IRAK2,16.533870619279554
TNRC6C,KLC1,12.022794112272905
TNRC6C,G3BP1,18.573807447722857
HLA-B,RAB21,24.034077959121642
HLA-B,RBL2,20.213220662109784
HLA-B,RAD21,26.187871314981972
RAP1GAP2,CCDC7,62.83380208019842
CADM1,DANT2,37.87785601572696
CADM1,MYO1D,84.94849504305343
CADM1,WIPF3,61.04153160626777
CADM1,TPRG1,25.48234013272991
CADM1,AL078590.3,28.195294722668105
DANT2,WIPF3,42.59989588592901
STK4,GLG1,130.818993741475
STK4,PHC3,53.37106507063366
STK4,PHF20,48.82386219782133
STK4,RNF38,137.88031854116483
STK4,ZC3HAV1,53.971343695391745
STK4,KAT6A,28.556724577264642
STK4,UBR3,34.73813792407227
STK4,NEK7,48.226606793853165
STK4,PIBF1,31.577638575156705
STK4,DLG1,58.4689421155754
STK4,PABPC1,40.74791669668201
STK4,PACS1,27.89662653577983
STK4,SUCLG2,41.9143186332217
STK4,ACAP2,16.96026609309652
STK4,CCDC18-AS1,13.763620078535483
STK4,ARFGEF1,16.66807531176037
GLG1,RAP1GAP2,103.03313729023176
GLG1,ACTR2,80.74553405426288
GLG1,ACTB,59.95968725421142
GLG1,PTPRA,19.793312247011308
GLG1,ASXL1,15.98787173144476
C2orf88,ABHD15,48.41872516446289
C2orf88,TTPAL,84.32225398892547
C2orf88,ADAMTSL4,21.742455335053492
C2orf88,DYRK4,31.516641384797506
C2orf88,SCN2A,27.840142426082842
C2orf88,USP3-AS1,25.715247241126214
C2orf88,ZMAT2,21.983767510320924
C2orf88,C8orf59,25.24130465948552
C2orf88,AL137145.1,71.20951129168515
C2orf88,MZT2B,29.97026903400359
C2orf88,FTSJ1,24.84804450648219
C2orf88,PLBD1-AS1,17.500832367368186
C2orf88,TNFAIP1,30.262857946149172
C2orf88,FADS3,17.504118361419287
ABHD15,LEKR1,37.29348831145519
ABHD15,ARHGAP42,16.856146223558383
ABHD15,PLEKHA3,49.97676169174743
ABHD15,C9orf78,73.59151289258736
ABHD15,DUSP11,41.72682789664379
ABHD15,CHMP7,69.54814676261896
ABHD15,ZCCHC3,17.139706136672753
UNC13D,PSIP1,44.119243877802724
UNC13D,LPCAT1,53.014811973612765
MCTP1,MS4A4A,150.35956334643572
MCTP1,TPRG1,86.70853136599352
HEMK1,OGFOD1,32.94469192151199
HEMK1,JAKMIP2,17.548700717575105
HEMK1,AC078785.1,31.360277491750892
HEMK1,NRIR,20.478154214854108
VPS72,HEMK1,51.92734020935581
VPS72,MZT2A,31.676902357725197
SERPINH1,HAX1,28.446145884517158
SERPINH1,BAG3,35.47615260032915
SERPINH1,CYCS,48.269120417102194
SERPINH1,FTSJ1,25.178521792432036
SERPINH1,EXOSC2,18.644877133723135
SERPINH1,NDUFA6-DT,20.773488308454894
SERPINH1,IKBKG,13.920240195314209
EI24,PSMB2,48.363360845920596
EI24,ZNF175,28.95529866375018
SNHG15,PLTP,58.93806545791226
SNHG15,SEMA6B,24.284203865769662
RBBP8,DNMBP,63.91410588232385
RBBP8,VPS72,66.21455777281051
RBBP8,CTSL,28.730169825574535
RBBP8,AC091551.1,106.42019591709261
RBBP8,PES1,26.281729091599797
DNMBP,PRRC1,65.26863947100647
DNMBP,FRG1BP,19.17869608026008
DNMBP,CYP2R1,68.87522968625743
DNMBP,LEKR1,51.96529212662266
DNMBP,AC109826.1,44.611601981263334
DNMBP,ZNF224,20.648001293466244
DNMBP,OXA1L,43.778769454721214
DNMBP,ALKBH3,18.297960043401932
VTI1A,VOPP1,64.43330632296495
VTI1A,CAMK2D,71.56824207522529
VTI1A,COP1,12.05067285289542
VTI1A,SP100,17.102202790122632
VOPP1,XKR6,28.224912086368942
VOPP1,ZNF148,16.350973692268024
VOPP1,CCNY,25.616068428895375
GOLGA8N,CASC15,24.86936046176089
GOLGA8N,FAM151B,15.968502153094443
GOLGA8N,PRDX4,55.958427802432986
GOLGA8N,ZNF876P,59.163472441184325
GOLGA8N,MOCOS,32.77616976763151
AC010422.6,GIMAP2,24.12203199526121
C16orf87,TMX1,25.028880401858057
C16orf87,ST13,12.402280600265584
C16orf87,TCHP,20.66741980874818
C16orf87,TMEM184B,49.05653769444325
C16orf87,DAZAP2,12.56352822703655
ZEB2-AS1,COPZ1,57.18175592654262
ZEB2-AS1,DEDD,54.40378736285528
CNOT11,ACER2,75.05962415394339
CNOT11,TJAP1,79.13587755842426
CNOT11,EXPH5,20.15900452513536
CNOT11,POLG,44.854449663322924
CNOT11,SFXN2,19.675173642201226
CNOT11,MTO1,16.663041568742543
CNOT11,TBC1D20,14.088232779498806
ACER2,AC008957.2,16.404649203339712
AC110079.1,ATIC,29.223667814529268
AC110079.1,NEIL2,34.78909175736736
AC110079.1,HHIPL1,33.74505585219957
AC110079.1,TMEM116,29.897711687457377
AC110079.1,FASTKD2,15.877226737204113
AC110079.1,LAS1L,13.752122422515757
HAUS8,CYP2R1,15.791538340309156
HAUS8,CHMP6,23.161968315084412
HAUS8,CDIP1,16.024569444754974
HAUS8,HAUS5,28.854593103199974
SETD1A,DUSP27,113.73672209905192
SETD1A,PACRG,41.970248581931614
SETD1A,TIMM9,58.759017726582215
SETD1A,MRPL22,24.23213098644082
SETD1A,CYB5D2,23.592090656652783
SETD1A,HSBP1L1,36.32147336236884
SETD1A,NUFIP1,48.918655015980264
SETD1A,GTF2H3,63.06670704629566
SETD1A,BAG5,54.834587792973615
SETD1A,SURF6,44.133222960503154
SETD1A,LTBP2,33.79554964289221
SETD1A,NACC1,43.81392752449375
SETD1A,RPL34,19.331149249039196
SETD1A,JADE3,22.25040580016957
SETD1A,PSMB2,15.97051150083649
SETD1A,REEP4,30.42230120688999
SETD1A,TAF1C,19.425669857585337
SETD1A,ZNF155,29.734065406719917
DUSP27,RPS28P7,27.288718133553648
DUSP27,LINC02008,17.26033398593229
INPP5D,ST6GALNAC3,82.19135825833098
INPP5D,SH3KBP1,78.21583191636974
INPP5D,AOAH,64.17608306976047
INPP5D,RHBDF2,46.734905774254166
INPP5D,FKBP5,12.167756539216565
INPP5D,SRGAP2,26.583244320762827
INPP5D,CAPZB,37.863258439224055
INPP5D,SKAP2,22.529884036119732
FAM3C,BAX,43.56293032882509
FAM3C,CCT5,20.71391319315185
FAM3C,NEK11,17.626048891508567
FAM3C,AREL1,16.358958295866444
BAX,RNF34,41.901539141296034
BAX,NME7,21.962863585045294
BAX,TRIM13,66.37509523239632
BAX,ZFP64,27.68941772757091
BAX,TGFA,20.24306205653873
BAX,ATF4,21.09296964761494
BAX,ANKS3,15.263909840389793
METTL13,KRT10,56.64628884495207
METTL13,AC008537.1,23.81684641818626
METTL13,ZNF616,32.15307746643323
COPB2,SUDS3,55.66367954464748
COPB2,TERF2,32.91698059698472
COPB2,TEX2,17.538905595219166
COPB2,FKTN,13.717507151349428
COPB2,SLC12A7,64.40307911126142
COPB2,TGFA,23.85981506149897
COPB2,SURF4,36.61578387677678
COPB2,SLFN11,24.68478352012521
SUDS3,GSDMD,41.50884412368005
SUDS3,GPR137C,20.76895004340618
SUDS3,KCTD3,24.905250888932073
PC,CYP2R1,17.219105728741575
PC,FAM122B,21.788831051576572
PC,PDIK1L,26.18694403888889
PC,WDR12,17.48000061246573
PC,SMIM3,15.144471580661683
HCST,OGFOD1,19.210119774502175
LONRF3,RRN3P1,37.707803708490516
PRRC1,PFN1,22.482559466701588
HMGCS1,CCT5,74.7588832814573
HMGCS1,BST2,48.219563296717155
ELOVL1,PI4KAP1,18.472116288936828
ELOVL1,HAUS1,21.57233164805438
ELOVL1,UBXN6,21.23016169026485
ELOVL1,MBOAT2,23.911812411127404
SRSF2,RIPK1,53.96893363053478
SRSF2,NHLRC3,30.257524117289975
SRSF2,CDH23,13.456459883365493
RIPK1,TBC1D19,89.91164439629212
RIPK1,MAPK9,54.43911098777528
RIPK1,C2CD2,34.904908780105046
RIPK1,ICE2,42.120690403890656
RIPK1,TMEM259,64.9462316323518
RIPK1,STX5,13.546989558929717
RIPK1,TMEM87B,23.98076377375847
RIPK1,CCDC57,45.13259908775539
RIPK1,ARNTL,21.950901230331333
RIPK1,DCUN1D4,50.82207397405665
RIPK1,ELP2,31.70068257695996
RIPK1,CABIN1,18.96095072618578
RIPK1,BCLAF3,19.555718148438913
RIPK1,KYAT3,20.374054582642415
RIPK1,FDFT1,13.401703781995423
RIPK1,NUP58,12.901907022986602
RIPK1,EEF2K,15.852689637417601
RIPK1,TFG,14.31981328479105
LINC02241,ALKBH3,75.95162137920514
LINC02241,PIAS4,28.252697692742185
LINC02241,SLC35E2B,22.463528681892086
ALKBH3,MCPH1-AS1,16.981986363352863
DNASE2,AC034236.1,61.40284060255202
DNASE2,TOR3A,33.17734642338315
DNASE2,IKBKG,29.930438036687086
DNASE2,AL122035.1,39.74521985736291
DNASE2,PRELID3A,35.659695756091196
FAM133B,LINC01184,65.57869837777478
FAM133B,EFCAB13,27.818443591538294
LINC01184,C1QTNF3-AMACR,26.7436209027328
CHFR,EIF3A,54.466480513397784
CHFR,MCM9,13.356320437595318
CHFR,PRIM2,20.219092887104722
CHFR,CBFA2T2,20.568482884959707
CHFR,TRAF3IP3,39.06931836438166
UBE2O,LINGO1,25.818876678519786
UBE2O,CCNT2,30.42452848074718
UBE2O,FGGY,18.84624811832639
UBE2O,EPG5,27.627895164203867
UBE2O,DENND6A,14.56284190131293
RGPD8,PRPF4,44.70066882409582
RGPD8,RELA,29.6017562619601
RGPD8,WASF3,25.02614664874328
RGPD8,MXD1,21.613847813341664
RGPD8,TAF1C,14.559361005068725
RGPD8,GOLGA7,25.839148777937446
RGPD8,RPL6P27,68.24273380119604
RGPD8,UBALD2,32.93439465416354
RGPD8,PSMB5,14.60641245328161
RGPD8,RNF215,77.56854999557918
RGPD8,RPS6KB2,30.265564311560617
RGPD8,HSBP1L1,15.626010204708006
PRPF4,MBOAT2,85.76731063073363
PRPF4,MT3,70.383856724114
PRPF4,KDM6B,64.8057924535758
PRPF4,RRN3P1,23.77364527220444
PRPF4,NUDT4,37.30936580019908
PRPF4,DNMBP,12.748105151230938
PRPF4,AC008537.1,18.223239991910006
PRPF4,EI24,13.464036754802958
ADAT2,DTX3L,33.64252022842827
ADAT2,DAZAP2,26.286396872671034
ADAT2,DPF2,16.98523094364059
ICK,GTF3C5,43.2995227335745
ICK,CDKL1,37.47808848680652
ICK,MYO1C,28.073665152438448
ICK,DFFA,34.58643785565842
ICK,RCN2,21.185560071552466
ICK,NMNAT1,24.799611978337616
ICK,SRD5A1,43.48542472740152
ICK,PALB2,29.370094684449164
ICK,KIAA1324L,20.462784637046873
ICK,RAB3IP,27.633251758720554
GTF3C5,SCD,18.029027721691932
